,p_syn,profit,l_cost,u_cost,is_in_opt_sol
73,0.83,0.05858340515483432,0.010305658439261569,0.01958075103459698,1.0
74,0.87,0.06097757772473247,0.015075784646803701,0.024121255434885924,1.0
75,0.91,0.057836821930490626,0.026994986530160595,0.03509348248920877,-0.0
76,0.81,0.06489687105097565,0.03445949141016542,0.055135186256264665,-0.0
77,0.67,0.045802779023674745,0.020893728912707955,0.03969808493414511,-0.0
78,0.95,0.05878113139193164,0.016914870639757704,0.021989331831685013,-0.0
79,0.81,0.07227485772958407,0.007308941760674491,0.013886989345281533,1.0
80,0.83,0.03662706525721709,0.0285889198768755,0.03716559583993815,-0.0
81,0.87,0.05696910401581506,0.025295109763955395,0.04047217562232863,1.0
82,0.82,0.04635283553777218,0.013769799888118977,0.022031679820990364,1.0
83,0.86,0.0320827023845184,0.0314665584745616,0.040906526016930074,-0.0
84,0.89,0.0311480998603124,0.03383517487888843,0.04398572734255496,-0.0
85,0.78,0.06285567189682292,0.03484761241512645,0.06621046358874025,-0.0
86,0.81,0.03444282327225264,0.001268593536422842,0.0024103277192033994,1.0
87,0.79,0.06074266595229104,0.018439292005831314,0.0295028672093301,1.0
88,1.01,0.033805844458655206,0.009090872112472247,0.014545395379955597,1.0
89,0.88,0.04559956589810557,0.01376838393520813,0.01789889911577057,1.0
90,0.82,0.03080899476484927,0.025252445940864714,0.03282817972312413,1.0
91,0.77,0.05332217123120032,0.022576003515378723,0.029348804569992344,-0.0
92,0.96,0.06406570147567836,0.0020915956987091356,0.003974031827547357,1.0
93,0.95,0.03933661446315256,0.004239124578665826,0.0055108619522655725,1.0
94,0.8,0.054316515523974644,0.002364704265894343,0.003783526825430949,1.0
95,0.85,0.07005676817448685,0.017395781352885713,0.02261451575875143,1.0
96,0.91,0.0423314574376981,0.023390382967714982,0.04444172763865847,-0.0
97,0.86,0.05016033816066154,0.020590103470643602,0.03912119659422284,0.0
98,0.8,0.06132044702641312,0.0307165928362712,0.039931570687152564,-0.0
99,0.81,0.06749686507805322,0.0065340830951554334,0.012414757880795324,1.0
0,0.89,0.14720425200275078,0.02052856234550344,0.032845699752805504,1.0
1,0.85,0.09697448568362199,0.012190089209861074,0.023161169498736037,1.0
2,0.82,0.1536388229361565,0.005332190498940027,0.006931847648622035,1.0
3,0.84,0.08666095434678128,0.02225109639272693,0.042277083146181164,0.0
4,0.87,0.10461490865283754,0.019090711820642856,0.036272352459221426,1.0
5,0.98,0.16526939288243409,0.0042119704184092515,0.006739152669454803,1.0
6,0.92,0.15377678124521854,0.03933855113212188,0.062941681811395,1.0
7,0.83,0.09864014347834085,0.04930671622992215,0.07889074596787546,0.0
8,0.89,0.09642507010467324,0.009135878703224931,0.011876642314192411,1.0
9,0.84,0.1296615767980105,0.06474997954957233,0.12302496114418743,0.0
10,0.88,0.15332154828510575,0.023856609365068792,0.03817057498411008,1.0
11,0.79,0.137009382898941,0.04109892249948638,0.0657582759991782,0.0
12,0.87,0.16294727860645988,0.062006704655019645,0.1178127388445373,0.0
13,0.9,0.14151189792389032,0.023157900704379498,0.03010527091569335,1.0
14,0.9,0.15108383415866622,0.03379231475540054,0.05406770360864087,1.0
15,0.91,0.12882727724354828,0.010644762448290785,0.01383819118277802,1.0
16,0.88,0.10381226844322362,0.029810561980392253,0.05664006776274528,0.0
17,0.85,0.11054311286316548,0.00884423236172059,0.016804041487269123,1.0
18,0.88,0.11697743152106953,0.04462854768285404,0.05801711198771026,0.0
19,0.87,0.12099537820266161,0.050005496807649596,0.06500714584994448,-0.0
20,0.92,0.15286353079123038,0.05209727903359447,0.09898483016382949,0.0
21,0.91,0.09419414757370241,0.08028692942478328,0.12845908707965326,0.0
22,0.98,0.07356230381469026,0.059997812837404484,0.07799715668862583,0.0
23,0.86,0.14203702951045047,0.08028633884268868,0.15254404380110848,0.0
24,0.89,0.09440412851588315,0.039598632172665564,0.07523740112806457,0.0
25,0.8,0.10974284064198378,0.07487954702491671,0.11980727523986674,0.0
26,0.76,0.07855132127830315,0.047993755043313435,0.0767900080693015,0.0
27,0.86,0.15195057636915343,0.012908243565534189,0.024525662774514956,1.0
28,0.91,0.09471947824966626,0.009804690285489023,0.01862891154242914,1.0
29,0.85,0.09654367098040895,0.02776264413515631,0.044420230616250105,1.0
30,0.87,0.14936317778358588,0.0806149273415065,0.1289838837464104,0.0
31,0.89,0.11845040881793319,0.04353283366257605,0.05659268376134887,1.0
32,0.97,0.09506833756217782,0.027347666070777557,0.0437562657132441,1.0
33,0.85,0.15803695025951853,0.045617871507516526,0.0866739558642814,0.0
34,0.98,0.10892542429021804,0.056279157788826015,0.10693039979876942,0.0
35,0.84,0.10372749840631396,0.07754663385990716,0.1473386043338236,0.0
36,0.91,0.16597650552392645,0.019967749053058582,0.025958073768976155,1.0
37,0.9,0.1479141653846876,0.07711791453774101,0.12338866326038564,0.0
38,0.89,0.14350622724591797,0.03020870627777031,0.048333930044432497,1.0
39,0.83,0.09224175179709306,0.004491084370142314,0.007185734992227702,1.0
40,0.81,0.1502956192337261,0.03300784034384824,0.06271489665331165,-0.0
41,0.82,0.12796806143422218,0.07575248315279257,0.09847822809863034,0.0
42,0.97,0.1519909238779325,0.056311102920650585,0.07320443379684577,0.0
43,0.86,0.10440554033814074,0.015500620483011648,0.029451178917722132,1.0
44,0.76,0.14694590386239934,0.07248281721343545,0.0942276623774661,0.0
45,0.76,0.1482516615687662,0.018460238004553303,0.023998309405919294,1.0
46,0.97,0.10646648533334135,0.02662106185106453,0.034607380406383885,0.0
47,0.96,0.1339543164713589,0.06785638685270036,0.10857021896432058,0.0
48,0.76,0.14689168360283572,0.030091128369139138,0.03911846687988088,0.0
49,0.78,0.16882444142795577,0.04897449392836554,0.0636668421068752,0.0
50,0.78,0.1613399649837176,0.013245742670027861,0.025166911073052935,1.0
51,0.95,0.14751092915382677,0.038750470294244846,0.06200075247079176,1.0
52,0.85,0.08058779997979308,0.008352820698425778,0.010858666907953512,1.0
53,0.86,0.12937844665208723,0.025682296445710424,0.03338698537942355,1.0
54,0.8,0.13708154735620204,0.0045226131613365075,0.008592965006539364,1.0
55,0.74,0.07546015933551385,0.01054461677599731,0.02003477187439489,1.0
56,0.82,0.11416927455961837,0.045498565172891685,0.05914813472475919,0.0
57,0.78,0.15600842202694512,0.06879361280386756,0.13070786432734835,0.0
58,0.8,0.1597919736369975,0.0422549906822433,0.05493148788691629,1.0
59,0.98,0.1618411624867978,0.08311309183386435,0.10804701938402365,0.0
60,0.87,0.0760426182843523,0.017452691498809663,0.022688498948452564,0.0
61,0.9,0.1290487637682327,0.03000612357803151,0.05701163479825986,1.0
62,0.92,0.1556269854478712,0.04935208600887753,0.09376896341686729,0.0
63,0.91,0.13375001211813345,0.026568412155552466,0.04250945944888395,1.0
64,0.95,0.09945713760140418,0.08185789952355277,0.1064152693806186,0.0
65,0.92,0.07047953106229729,0.0553479318401354,0.08855669094421664,0.0
66,0.74,0.16127210824816662,0.019147559747351276,0.03638036351996742,1.0
67,0.75,0.15501468465286472,0.004446879683704408,0.008449071399038376,1.0
68,0.86,0.13384617592446627,0.01598170589493936,0.02557072943190298,1.0
69,0.9,0.10423131567526918,0.08226551309240035,0.1316248209478406,0.0
70,0.82,0.15185899837331518,0.011743185056745011,0.015266140573768516,1.0
71,0.75,0.15045341304232682,0.051988058441118916,0.08318089350579028,0.0
72,0.91,0.14116998811967452,0.0690991962443103,0.08982895511760339,0.0
73,0.84,0.12829146592339674,0.03335356742309451,0.04335963765002287,0.0
74,0.76,0.09939272686592225,0.04993903394235748,0.07990245430777196,0.0
75,0.69,0.09705361858353802,0.05551976754854056,0.10548755834222705,0.0
76,0.84,0.1033288006362996,0.038204701752980644,0.07258893333066323,-0.0
77,0.87,0.10016524726314464,0.009207529644477519,0.014732047431164033,1.0
78,0.92,0.1200803544036126,0.04853704294693187,0.07765926871509099,0.0
79,0.91,0.07823719710906511,0.03952163029270786,0.05137811938052022,0.0
80,0.9,0.1408266939640438,0.018102907522477778,0.028964652035964444,1.0
81,0.84,0.10235554781587616,0.01094935304744905,0.014234158961683766,1.0
82,0.83,0.08295093575654397,0.06193518438597607,0.11767685033335452,0.0
83,0.99,0.09275857405175493,0.051593021472752264,0.06707092791457794,0.0
84,0.89,0.1066057858795028,0.05612598793168353,0.08980158069069366,0.0
85,0.83,0.11092684952532972,0.045548000673188434,0.08654120127905802,0.0
86,0.85,0.1470939567703211,0.0644681029694275,0.12248939564191225,0.0
87,0.74,0.07677207786553782,0.06975490613751273,0.13253432166127418,0.0
88,0.78,0.08942902837227816,0.01836620466599001,0.023876066065787016,1.0
89,0.9,0.09669946956312439,0.02862014680603662,0.04579223488965859,-0.0
90,0.67,0.08469717945900371,0.06349779576335073,0.12064581195036636,0.0
91,0.92,0.1437142941023927,0.01799229851397824,0.028787677622365185,1.0
92,0.87,0.07772359228937596,0.052633291372805646,0.06842327878464734,0.0
93,0.79,0.07173322111451862,0.06344287922695306,0.1015086067631249,0.0
94,0.73,0.12376934222439478,0.020276210428612235,0.032441936685779584,1.0
95,0.9,0.14235049924514925,0.008309779935509439,0.013295647896815102,1.0
96,0.94,0.15151203934221041,0.08284160085917593,0.1325465613746815,0.0
97,0.78,0.12414285950495473,0.06871718933214033,0.1305626597310666,0.0
98,0.86,0.10016221556239624,0.07234771126598863,0.13746065140537836,0.0
99,0.8,0.15736750557628856,0.02679770131764706,0.0428763221082353,1.0
0,0.9,0.10809712608051315,0.03397551646433987,0.05436082634294379,-0.0
1,0.83,0.09266217276559387,0.02887521015135451,0.03753777319676087,1.0
2,0.77,0.051650752245082344,0.013003602355833876,0.020805763769334202,-0.0
3,0.98,0.07654584008518638,0.048453386154572564,0.09206143369368787,0.0
4,0.9,0.052978808917274224,0.04770878110305373,0.062021415433969856,0.0
5,0.9,0.05059935529734598,0.0310629505138903,0.04970072082222449,1.0
6,0.84,0.0646515614518472,0.005539866751807141,0.010525746828433566,1.0
7,0.97,0.0788959269028228,0.058383386801020364,0.07589840284132648,0.0
8,0.88,0.10021049493947015,0.02530632589818909,0.03289822366764582,1.0
9,0.88,0.09101198307169527,0.035800448262069774,0.05728071721931165,0.0
10,0.82,0.06660927120288337,0.025356145490524007,0.048176676431995615,-0.0
11,0.84,0.0956780687255822,0.01623132558239003,0.02110072325710704,1.0
12,0.97,0.0823928530460885,0.04054653579116202,0.07703841800320783,0.0
13,0.79,0.08246490458765805,0.021987556275251206,0.03518009004040193,1.0
14,0.82,0.06528030376549193,0.045252749830293836,0.058828574779381984,-0.0
15,0.76,0.07782302691353232,0.056823639717859586,0.1079649154639332,0.0
16,0.8,0.07076904656670964,0.0227141061772527,0.043156801736780125,1.0
17,0.91,0.09789581631155417,0.001404424459971509,0.0018257517979629618,1.0
18,0.79,0.08070823446135086,0.012363778594424201,0.019782045751078725,1.0
19,0.95,0.07818375085188693,0.03196288947179677,0.041551756313335804,1.0
20,0.81,0.08031449897269051,0.01921906684734244,0.03651622700995063,1.0
21,0.87,0.08051905060872169,0.027041629230438895,0.04326660676870223,-0.0
22,0.91,0.09529547052316824,0.0049028993628583446,0.009315508789430854,1.0
23,0.86,0.09742385649204348,0.019811789297106783,0.03764239966450288,1.0
24,0.88,0.10314830621427969,0.010151541423124138,0.013197003850061381,1.0
25,0.91,0.07525923960074413,0.05684634423162924,0.07390024750111801,-0.0
26,0.89,0.10261586688966896,0.003291456529791202,0.005266330447665924,1.0
27,0.84,0.11467684866420838,0.018461288144719062,0.03507644747496622,1.0
28,0.82,0.11662307061563863,0.038940762733348705,0.07398744919336254,0.0
29,0.9,0.09748077828830207,0.05423329870169735,0.07050328831220656,-0.0
30,0.86,0.05132073746286208,0.009765131004431339,0.018553748908419543,1.0
31,0.87,0.1064026090943729,0.05545596975116499,0.10536634252721348,0.0
32,0.92,0.1056396085290458,0.009763610723219717,0.012692693940185634,1.0
33,0.88,0.04785638768238206,0.02652080062609337,0.03447704081392138,0.0
34,0.78,0.06979252494500758,0.05557818605103192,0.08892509768165108,0.0
35,1.01,0.06940019351770618,0.056886702176955864,0.0910187234831294,0.0
36,0.83,0.09887484523731335,0.01526459478830252,0.024423351661284034,1.0
37,0.81,0.08970607475011723,0.009410632371280122,0.01788020150543223,1.0
38,0.9,0.06659781827602805,0.011416930866629253,0.01484201012661803,1.0
39,0.88,0.059837167074625004,0.016501491937775902,0.026402387100441443,1.0
40,0.81,0.0585805833149339,0.010640605912307923,0.02021715123338505,1.0
41,0.87,0.05343190358208227,0.05531017353571404,0.07190322559642824,0.0
42,0.88,0.10240681717449897,0.04580810425216079,0.07329296680345726,0.0
43,0.89,0.11263433304340831,0.04554045903127103,0.07286473445003365,0.0
44,0.87,0.06219818180221753,0.026128104455275886,0.033966535791858654,-0.0
45,0.96,0.09918982093656237,0.03245117913368632,0.04218653287379222,1.0
46,0.85,0.1137199078592706,0.020211872045931868,0.03233899527349099,1.0
47,0.82,0.0602149251664866,0.015100450065804953,0.024160720105287928,1.0
48,0.89,0.08699975398724702,0.026894254901368736,0.0510990843126006,1.0
49,0.8,0.07765865409556238,0.01025563190329784,0.016409011045276544,1.0
50,0.78,0.11539091270722797,0.03982844325172979,0.05177697622724873,0.0
51,0.79,0.10797414348742705,0.04344337897434459,0.06950940635895134,0.0
52,0.75,0.04783738550875626,0.03103082044868278,0.05895855885249728,0.0
53,0.79,0.060891300329866005,0.029869445799811503,0.03883027953975496,0.0
54,0.78,0.10645175502775481,0.02926699745401128,0.046827195926418055,-0.0
55,0.79,0.087165086111971,0.05272461807305076,0.06854200349496599,0.0
56,0.93,0.08354214642815783,0.02530857392940205,0.04808629046586389,1.0
57,0.82,0.10376243794664751,0.02122074480407174,0.03395319168651478,1.0
58,0.91,0.10053756295501579,0.02929625572462299,0.03808513244200989,1.0
59,0.84,0.11397373233802979,0.03324741787600275,0.043221643238803585,1.0
60,0.88,0.06972436034068692,0.05678288121525579,0.09085260994440927,0.0
61,0.85,0.05006419254574556,0.048767854910549906,0.06339821138371488,0.0
62,0.85,0.09548176053082333,0.026350151774180097,0.03425519730643413,-0.0
63,0.92,0.050239205060070874,0.004074984565820551,0.005297479935566717,1.0
64,0.77,0.08652663001850541,0.00989854526195513,0.018807235997714746,1.0
65,0.82,0.10727976631197697,0.027239997683707946,0.04358399629393272,1.0
66,0.79,0.07467948747455676,0.009168734430983863,0.01466997508957418,1.0
67,0.86,0.08906158774209665,0.04564104663240308,0.07302567461184493,0.0
68,0.93,0.05878488769059297,0.02087622132595795,0.03340195412153272,1.0
69,0.83,0.05782003956299202,0.05272192993340085,0.10017166687346162,0.0
70,0.87,0.08940655366771084,0.027479259258784274,0.043966814814054844,1.0
71,0.88,0.10761420483165735,0.03846071540911687,0.07307535927732205,0.0
72,0.84,0.11715067960421134,0.009991278595857685,0.01298866217461499,1.0
73,0.69,0.04890060076082585,0.019718418386092194,0.02563394390191985,1.0
74,0.87,0.11159487513549983,0.04061304232584539,0.07716478041910622,-0.0
75,1.03,0.08271774349503963,0.053108152295629284,0.10090548936169562,0.0
76,0.77,0.0713206980312045,0.048788331197607025,0.07806132991617125,0.0
77,0.78,0.07470671321251629,0.0026012762510358315,0.0033816591263465807,1.0
78,0.85,0.08742213435253983,0.05641991862863948,0.09027186980582318,0.0
79,0.84,0.07120382786399662,0.05003936641933714,0.06505117634513828,0.0
80,0.81,0.05695860043450242,0.042405504343273566,0.055127155646255636,0.0
81,0.82,0.10769031342214991,0.0038259966877487927,0.007269393706722706,1.0
82,0.81,0.09648269586371808,0.04519538183005767,0.058753996379074976,0.0
83,0.77,0.08967427484229193,0.05750860299575887,0.0920137647932142,0.0
84,0.84,0.09761488509384518,0.010508310064237135,0.016813296102779415,1.0
85,0.82,0.11617754545073945,0.009282053414154098,0.01763590148689279,1.0
86,0.84,0.05904294742083808,0.024173852983379363,0.031426008878393176,1.0
87,1.02,0.10477383833713774,0.05776906473286567,0.07509978415272538,0.0
88,0.83,0.10464247708045842,0.005749774577192239,0.007474706950349911,1.0
89,0.84,0.07089741308179372,0.025670887211640785,0.03337215337513302,-0.0
90,0.88,0.08607553003764698,0.04046128964560815,0.06473806343297303,0.0
91,0.89,0.07900311358727381,0.052124436693553086,0.08339909870968494,0.0
92,0.88,0.06039874561858267,0.050725868899792984,0.09637915090960666,0.0
93,0.92,0.0772066751551754,0.04866857217082239,0.09247028712456254,0.0
94,1.02,0.05745530362992099,0.02548375516393323,0.048419134811473134,1.0
95,0.77,0.11238544043110127,0.04385236071022812,0.05700806892329655,0.0
96,0.99,0.059914514140734385,0.016436203602936097,0.026297925764697756,1.0
97,0.81,0.09136707196766836,0.007826950571881566,0.014871206086574973,1.0
98,0.91,0.08686716073440787,0.001616404069524655,0.002586246511239448,1.0
99,0.86,0.1153765910007075,0.03617833891070296,0.057885342257124744,-0.0
0,0.8,0.06089749367033243,0.018007986008136145,0.034215173415458676,1.0
1,0.93,0.04723163321288114,0.01999295465467122,0.031988727447473955,-0.0
2,0.87,0.040614222100250966,0.005930465769367887,0.007709605500178253,1.0
3,0.82,0.047799084014578545,0.03700091304532554,0.059201460872520865,-0.0
4,0.8,0.04408502497707051,0.010712710383506194,0.017140336613609912,1.0
5,0.85,0.0602135304577505,0.02586715161649132,0.04914758807133351,-0.0
6,0.85,0.03597882315567418,0.00902447961920374,0.011731823504964864,1.0
7,0.81,0.03369252167064279,0.024802213224593358,0.032242877191971366,-0.0
8,0.87,0.043589341449284245,0.03632488309843844,0.0581198129575015,-0.0
9,0.79,0.060681331187040805,0.006645976172850027,0.008639769024705035,1.0
10,0.9,0.06352880208327999,0.0028825829763836765,0.0037473578692987794,1.0
11,0.89,0.0590591386712449,0.0034568733289007058,0.006568059324911341,1.0
12,0.82,0.07133601619271836,0.03054787164487686,0.05804095612526603,-0.0
13,0.97,0.04595840861266174,0.015462879660863743,0.020101743559122868,1.0
14,0.92,0.030981431213943166,0.0014193251078570253,0.001845122640214133,1.0
15,0.71,0.05140841202303694,0.03056256254836707,0.05806886884189742,-0.0
16,0.87,0.04944038578218512,0.019257875070203455,0.02503523759126449,1.0
